logevent
<150>Feb 18 18:03:07 CDCDRUXPUAMW03 httpd[563513]: 10.16.189.24 152.58.181.253 - - [18/Feb/2026:18:03:07 +0530] "GET /login/css/Modified/style11.css?v=1.2 HTTP/1.1" 200 8593 1692 0 "https://auth.ultimatix.net/utxLogin/login?TYPE=33554432&REALMOID=06-9374027c-7828-4b8f-9228-94f04c85cf02&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-bTbWmMDaRO7AEhCWoLgifk03vMcg8mkpFSu%2bZ1pErxChZzvPeUME%2bBhFK4LomTnL&TARGET=-SM-HTTPS%3a%2f%2fauthapp%2eultimatix%2enet%2fultimatix%2fredirect%2fredirect%2ejsp%3fSPID%3dhttps%3a%2f%2fsso%2emedibuddy%2ein%2f%26SMPORTALURL%3dhttps-%3A-%2F-%2Fauthapp%2eultimatix%2enet-%2Faffwebservices-%2Fpublic-%2Fsaml2sso%26SAMLTRANSACTIONID%3d139755f6--3ff97379--c7166bc6--0aab8043--e754d570--90f" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
<150>Feb 18 18:03:07 CDCDRUXPUAMW04 httpd[13107]: 10.16.189.10 42.111.148.89 - - [18/Feb/2026:18:03:06 +0530] "POST /utxOTPProxy/forgotPINBody HTTP/1.1" 200 73 "-" "Dalvik/2.1.0 (Linux; U; Android 16; SM-A166P Build/BP2A.250605.031.A3)"
<150>Feb 18 18:03:07 CDCDRCCSSMW63 httpd[648982]: 10.16.189.21 101.0.62.20 - - [18/Feb/2026:18:03:07 +0530] "GET /OTD/getUserDetails?Appname=udemy HTTP/1.1" 200 32 26216 0 "https://authapp.ultimatix.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
<150>Feb 18 18:03:07 CDCUPGHDLSG02 httpd[115721]: 10.40.54.107 27.59.110.224 2791228 nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:07 +0530] "GET /NextGenGHDUI/ HTTP/1.1" 200 1319 7 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
<150>Feb 18 18:03:08 CDCDRUXPUAMW01 httpd[565869]: 10.16.189.11 165.85.130.112 - - [18/Feb/2026:18:03:08 +0530] "GET /login/txt/browserCompatibility.txt?_=1771417988302 HTTP/1.1" 200 199 1923 0 "https://auth.ultimatix.net/utxLogin/login?TYPE=33554432&REALMOID=06-000e128c-664b-1c1a-9ba7-abcac0a8f081&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-hH4s%2bx89e0zLyyJB26KwxN5y7fGJNanRUhav0qPo%2f9tiGbWXhsZrLgoPW%2fGInc1a&TARGET=-SM-https%3a%2f%2fwww%2eultimatix%2enet%2futxHomeApp%2fredirectToHome" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
<150>Feb 18 18:03:08 CDCDRUXPUAMW03 httpd[563513]: 10.16.189.15 20.225.132.84 - - [18/Feb/2026:18:03:08 +0530] "GET / HTTP/1.1" 200 1789 607 0 "-" "Azure Traffic Manager Endpoint Monitor"
<150>Feb 18 18:03:09 CDCDRCCSSMW62 httpd[504425]: 10.16.189.18 3.132.51.213 - - [18/Feb/2026:18:03:09 +0530] "GET /utxLogin/login?TYPE=33554432&REALMOID=06-4851731e-c332-41ff-8e7f-67ac1b92afdd&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-6VPofsZ5c9apq2J9KuJLfAKpqhebVghTK7YbtC7eX1Zk5pA8CezlauHd4OvTs6eWpTaCXfaNG5Dw3ab4U%2bVoB2Esek%2fOt1KZ&TARGET=-SM-https%3a%2f%2ftimesheet%2eultimatix%2enet%2ftimesheet%2fresources%2flib%2fimg%2ffavicon%2eico HTTP/1.1" 200 28861 1639 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
<150>Feb 18 18:03:10 CDCUXPGHDW10 httpd[523684]: 10.40.54.112 103.120.51.122 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:09 +0530] "POST /NextGenGHDRFCService/rest/getHomePageDetails HTTP/1.1" 200 278918 1029 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
<150>Feb 18 18:03:10 CDCDRUXPUAMW03 httpd[563513]: 10.16.189.21 130.41.60.166 - - [18/Feb/2026:18:03:10 +0530] "GET /utxLogin/login?TYPE=33554432&REALMOID=06-000e128c-664b-1c1a-9ba7-abcac0a8f081&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-hH4s%2bx89e0zLyyJB26KwxN5y7fGJNanRUhav0qPo%2f9tiGbWXhsZrLgoPW%2fGInc1a&TARGET=-SM-https%3a%2f%2fwww%2eultimatix%2enet%2futxHomeApp%2fredirectToHome HTTP/1.1" 200 28835 2155 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
<150>Feb 18 18:03:10 CDCUXPGHDW10 httpd[523684]: 10.40.54.115 103.80.58.191 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:10 +0530] "POST /NextGenGHDRFCService/rest/getOpenSourceProperties HTTP/1.1" 200 484 6 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
<150>Feb 18 18:03:11 CDCDRUXPUAMW06 httpd[210633]: 10.16.189.24 171.79.51.159 - - [18/Feb/2026:18:03:10 +0530] "GET /mobileLogin/utxMOTLLogin/validate HTTP/1.1" 200 48 "-" "SpeedAppPROD/3.1.35 CFNetwork/3860.300.31 Darwin/25.2.0"
<150>Feb 18 18:03:11 CDCDRUXPUAMW06 httpd[210633]: 10.16.189.15 103.120.51.70 - - [18/Feb/2026:18:03:11 +0530] "GET /mobileLogin/utxMSSOLogin/login?TYPE=33554432&REALMOID=06-000ae4de-e756-1f0c-bf11-abcbc0a8f0f1&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-BZz3p2YLX66piomLR1x98LJE2uvNOinxjRxttc1%2b49T2eGPlHZcdCbGa6FaaISqC&TARGET=-SM-https%3a%2f%2fapp%2espeedappraisal%2eultimatix%2enet%2fDataValidation%2frest%2fmobile%2fprofile%2fuser--details HTTP/1.1" 200 4386 "-" "okhttp/4.9.0"
<150>Feb 18 18:03:11 CDCDRUXPUAMW05 httpd[662162]: 10.16.189.17 152.59.222.51 - - [18/Feb/2026:18:03:11 +0530] "POST /mobileLogin/utxMSSOLogin/login?TYPE=33554432&REALMOID=06-000ae4de-e756-1f0c-bf11-abcbc0a8f0f1&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-BZz3p2YLX66piomLR1x98LJE2uvNOinxjRxttc1%2b49T2eGPlHZcdCbGa6FaaISqC&TARGET=-SM-https%3a%2f%2fapp%2espeedappraisal%2eultimatix%2enet%2fperformancemgmt%2frest%2fmobile--login HTTP/1.1" 200 4425 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
<150>Feb 18 18:03:11 CDCDRUXPUAMW05 httpd[662162]: 10.16.189.13 152.59.222.51 - - [18/Feb/2026:18:03:11 +0530] "POST /mobileLogin/utxMSSOLogin/login?TYPE=33554432&REALMOID=06-000ae4de-e756-1f0c-bf11-abcbc0a8f0f1&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-BZz3p2YLX66piomLR1x98LJE2uvNOinxjRxttc1%2b49T2eGPlHZcdCbGa6FaaISqC&TARGET=-SM-https%3a%2f%2fapp%2espeedappraisal%2eultimatix%2enet%2fperformancemgmt%2frest%2fmobile--login HTTP/1.1" 200 4431 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
<150>Feb 18 18:03:11 CDCDRUXPUAMW05 httpd[662162]: 10.16.189.19 152.59.222.51 - - [18/Feb/2026:18:03:11 +0530] "GET /login/txt/termsOfUse.txt?_=1771417991409 HTTP/1.1" 200 615 "https://mobileauth.ultimatix.net/mobileLogin/utxMSSOLogin/login?TYPE=33554432&REALMOID=06-000ae4de-e756-1f0c-bf11-abcbc0a8f0f1&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-BZz3p2YLX66piomLR1x98LJE2uvNOinxjRxttc1%2b49T2eGPlHZcdCbGa6FaaISqC&TARGET=-SM-https%3a%2f%2fapp%2espeedappraisal%2eultimatix%2enet%2fperformancemgmt%2frest%2fmobile--login" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
<150>Feb 18 18:03:11 CDCDRUXPUAMW05 httpd[662162]: 10.16.189.25 110.224.115.37 - - [18/Feb/2026:18:03:11 +0530] "GET /mobileLogin/utxMOTLLogin/validate HTTP/1.1" 200 48 "-" "Timesheet/8.1.0 (iPhone; iOS 18.7.1; Scale/3.00)"
<150>Feb 18 18:03:12 CDCUPGHDLSG03 httpd[103413]: 10.40.54.108 157.51.143.16 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:12 +0530] "POST /NextGenGHDRFCService/rest/getOpenSourceProperties HTTP/1.1" 200 484 7 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
<150>Feb 18 18:03:12 CDCUPGHDLSG03 httpd[103413]: 10.40.54.103 152.59.222.129 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:12 +0530] "POST /NextGenGHDIncidentService/rest/getUserCommentsForTicket HTTP/1.1" 200 28 10 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
<150>Feb 18 18:03:12 CDCUPGHDLSG03 httpd[103413]: 10.40.54.112 152.59.222.129 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:12 +0530] "POST /NextGenGHDIncidentService/rest/getCallDetailedTrace HTTP/1.1" 200 392 14 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
<150>Feb 18 18:03:12 CDCUXPGHDW10 httpd[523684]: 10.40.54.112 103.120.51.122 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:12 +0530] "POST /NextGenGHDIncidentService/rest/getAllCommonQTickets HTTP/1.1" 200 9776 57 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (iPhone; CPU iPhone OS 26_2_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/144.0.7559.95 Mobile/15E148 Safari/604.1"
<150>Feb 18 18:03:12 CDCDRCCSSMW63 httpd[648982]: 10.16.189.19 3.16.33.139 - - [18/Feb/2026:18:03:12 +0530] "GET /utxLogin/login?TYPE=33554432&REALMOID=06-4851731e-c332-41ff-8e7f-67ac1b92afdd&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-6VPofsZ5c9apq2J9KuJLfAKpqhebVghTK7YbtC7eX1Zk5pA8CezlauHd4OvTs6eWpTaCXfaNG5Dw3ab4U%2bVoB2Esek%2fOt1KZ&TARGET=-SM-https%3a%2f%2ftimesheet%2eultimatix%2enet%2ftimesheet%2fresources%2flib%2fimg%2ffavicon%2eico HTTP/1.1" 200 28861 1652 0 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
<150>Feb 18 18:03:12 CDCUXPNFRMSW3 httpd[2830752]: 10.40.54.111 193.105.74.58 - - [18/Feb/2026:18:03:12 +0530] "GET /UltimatixInformsIncomingSMS/sendSmsIncomingNotification?mappingid=03FAA962AAD71F90F15A8FAC430024C2&message=MCMR+126865+A&mobile=919972995984 HTTP/1.1" 200 - "-" "AHC/2.1" -- 0 @ 72407 --
<150>Feb 18 18:03:12 CDCDRUXPUAMW02 httpd[569103]: 10.16.189.18 191.233.197.224 - - [18/Feb/2026:18:03:12 +0530] "GET /login/txt/termsOfUse.txt?_=1771417989708 HTTP/1.1" 200 614 1524 0 "https://auth.ultimatix.net/utxLogin/login?TYPE=33554432&REALMOID=06-9ed1ab3e-4343-420c-b058-68beeef4c9ff&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-hH4s%2bx89e0zLyyJB26KwxN5y7fGJNanRUhav0qPo%2f9tiGbWXhsZrLgoPW%2fGInc1a&TARGET=-SM-https%3a%2f%2fwww%2eultimatix%2enet%2futxHomeApp%2flogoutController" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
<150>Feb 18 18:03:12 CDCDRUXPUAMW02 httpd[569103]: 10.16.189.23 191.233.197.224 - - [18/Feb/2026:18:03:12 +0530] "GET /login/txt/browserCompatibility.txt?_=1771417989709 HTTP/1.1" 200 199 1808 0 "https://auth.ultimatix.net/utxLogin/login?TYPE=33554432&REALMOID=06-9ed1ab3e-4343-420c-b058-68beeef4c9ff&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-hH4s%2bx89e0zLyyJB26KwxN5y7fGJNanRUhav0qPo%2f9tiGbWXhsZrLgoPW%2fGInc1a&TARGET=-SM-https%3a%2f%2fwww%2eultimatix%2enet%2futxHomeApp%2flogoutController" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
<150>Feb 18 18:03:12 CDCDRUXPUAMW04 httpd[13107]: 10.16.189.21 152.59.49.9 - - [18/Feb/2026:18:03:11 +0530] "GET /mobileLogin/utxMOTLLogin/validate HTTP/1.1" 200 48 "-" "Timesheet/8.1.0 (iPhone; iOS 18.5; Scale/3.00)"
<150>Feb 18 18:03:12 CDCDRUXPUAMW04 httpd[13107]: 10.16.189.14 157.32.135.24 - - [18/Feb/2026:18:03:12 +0530] "GET /login/txt/termsOfUse.txt?_=1771417991015 HTTP/1.1" 200 615 "https://mobileauth.ultimatix.net/mobileLogin/utxMSSOLogin/login?TYPE=33554432&REALMOID=06-000c4d1b-e019-118b-862c-abd6c0a80000&GUID=&SMAUTHREASON=0&METHOD=POST&SMAGENTNAME=-SM-R5Jt65MSg1JQNQ6ede8qEp6WZQO0DCBvfCV72UxN0b%2fXAe05%2bxngpsOSvNcFyoPZS62P9Oli%2bM%2fzYJXQWdwa3u2XSlejaSzn&TARGET=-SM-http%3a%2f%2fmtimesheet%2eultimatix%2enet%2fTimesheetService%2fmobilets%2f" "Mozilla/5.0 (Linux; Android 11; RMX1971 Build/RKQ1.201217.002; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/144.0.7559.132 Mobile Safari/537.36"
<150>Feb 18 18:03:13 CDCDRUXPUAMW04 httpd[13107]: 10.16.189.18 152.58.178.143 - - [18/Feb/2026:18:03:13 +0530] "GET /mobileLogin/utxMOTLLogin/validate HTTP/1.1" 200 48 "-" "Mozilla/5.0 (Linux; Android 16; SM-M566B Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/145.0.7632.45 Mobile Safari/537.36"
<150>Feb 18 18:03:13 CDCDRUXPUAMW02 httpd[569103]: 10.16.189.19 102.68.115.212 - - [18/Feb/2026:18:03:13 +0530] "GET /login/txt/browserCompatibility.txt?_=1771417990907 HTTP/1.1" 200 199 1506 0 "https://auth.ultimatix.net/utxLogin/login?TYPE=33554432&REALMOID=06-000e128c-664b-1c1a-9ba7-abcac0a8f081&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-hH4s%2bx89e0zLyyJB26KwxN5y7fGJNanRUhav0qPo%2f9tiGbWXhsZrLgoPW%2fGInc1a&TARGET=-SM-https%3a%2f%2fwww%2eultimatix%2enet%2futxHomeApp%2fredirectToHome" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36"
<150>Feb 18 18:03:13 CDCDRUXPUAMW03 httpd[563513]: 10.16.189.11 103.175.108.180, 136.226.252.249 - - [18/Feb/2026:18:03:13 +0530] "GET /utxLogin/login?TYPE=33554432&REALMOID=06-000e128c-664b-1c1a-9ba7-abcac0a8f081&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-hH4s%2bx89e0zLyyJB26KwxN5y7fGJNanRUhav0qPo%2f9tiGbWXhsZrLgoPW%2fGInc1a&TARGET=-SM-https%3a%2f%2fwww%2eultimatix%2enet%2futxHomeApp%2fredirectToHome HTTP/1.1" 200 28835 1676 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
<150>Feb 18 18:03:13 CDCUPGHDLSG03 httpd[103413]: 10.40.54.112 152.58.135.24 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:13 +0530] "POST /NextGenGHDRFCService/rest/getOpenSourceProperties HTTP/1.1" 200 484 8 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
<150>Feb 18 18:03:13 CDCUPGHDLSG03 httpd[103413]: 10.40.54.113 152.58.135.24 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:13 +0530] "POST /NextGenGHDRFCService/rest/getResolvedDate HTTP/1.1" 200 57 8 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
<150>Feb 18 18:03:13 CDCUPGHDLSG03 httpd[103413]: 10.40.54.100 152.58.135.24 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:13 +0530] "POST /NextGenGHDRFCService/rest/getCIPVLeveldetail HTTP/1.1" 200 89 9 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
<150>Feb 18 18:03:13 CDCUPGHDLSG03 httpd[103413]: 10.40.54.112 152.58.135.24 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:13 +0530] "POST /NextGenGHDRFCService/rest/getReferOriginalRFC HTTP/1.1" 200 28 11 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
<150>Feb 18 18:03:13 CDCUPGHDLSG03 httpd[103413]: 10.40.54.102 152.58.135.24 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:13 +0530] "POST /NextGenGHDRFCService/rest/showRFCWorkflow HTTP/1.1" 200 446 19 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
<150>Feb 18 18:03:13 CDCUXPGHDW11 httpd[54817]: 10.40.54.107 130.41.149.9 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:13 +0530] "POST /NextGenGHDIncidentService/rest/getMLEnabledISCatalogue HTTP/1.1" 200 30 18 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36"
<150>Feb 18 18:03:13 CDCDRUXPUAMW04 httpd[13107]: 10.16.189.21 122.171.17.164 - - [18/Feb/2026:18:03:13 +0530] "GET /login/txt/termsOfUse.txt?_=1771417993480 HTTP/1.1" 200 615 "https://mobileauth.ultimatix.net/mobileLogin/utxMSSOLogin/login?TYPE=33554432&REALMOID=06-00031f27-e517-1639-b1a8-04820a2880aa&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-jdfWNwnDQQ7m%2bLMSv211VS8mQy8rD%2fO4Zl5TZSF5TyFiMBIvghk4EDHrwCCNaoCy&TARGET=-SM-http%3a%2f%2fetmsmobile%2eultimatix%2enet%2fmobileApp%2f" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
<150>Feb 18 18:03:14 CDCDRUXPUAMW04 httpd[13107]: 10.16.189.19 20.225.132.84 - - [18/Feb/2026:18:03:14 +0530] "GET / HTTP/1.1" 200 1789 "-" "Azure Traffic Manager Endpoint Monitor"
<150>Feb 18 18:03:14 CDCDRCCSSMW63 httpd[648982]: 10.16.189.13 223.185.33.8, 167.103.27.5 - - [18/Feb/2026:18:03:14 +0530] "GET / HTTP/1.1" 200 1789 523 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36"
<150>Feb 18 18:03:15 CDCDRUXPUAMW04 httpd[13107]: 10.16.189.14 223.228.58.21 - - [18/Feb/2026:18:03:15 +0530] "GET /login/txt/termsOfUse.txt?_=1771417995184 HTTP/1.1" 200 615 "https://mobileauth.ultimatix.net/mobileLogin/utxMSSOLogin/login?TYPE=33554432&REALMOID=06-00031f27-e517-1639-b1a8-04820a2880aa&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-jdfWNwnDQQ7m%2bLMSv211VS8mQy8rD%2fO4Zl5TZSF5TyFiMBIvghk4EDHrwCCNaoCy&TARGET=-SM-http%3a%2f%2fetmsmobile%2eultimatix%2enet%2fmobileApp%2f" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148"
<150>Feb 18 18:03:15 CDCUPGHDLSG02 httpd[115721]: 10.40.54.107 170.225.12.33 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:15 +0530] "POST /NextGenGHDRFCService/rest/getFieldGrpDetails HTTP/1.1" 200 1284 28 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Safari/537.36 Edg/145.0.0.0"
<150>Feb 18 18:03:15 CDCUPGHDLSG01 httpd[157169]: 10.40.54.114 17.233.103.151 2341859 nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:15 +0530] "GET /NextGenGHDUI/rest/menu HTTP/1.1" 200 608 25 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
<150>Feb 18 18:03:16 CDCUXPGHDW11 httpd[54817]: 10.40.54.103 152.58.57.200 2961072 nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:16 +0530] "GET /NextGenGHDUI/ HTTP/1.1" 200 1323 70 "https://www.ultimatix.net/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Mobile Safari/537.36"
<150>Feb 18 18:03:16 CDCDRCCSSMW63 httpd[648982]: 10.16.189.21 152.58.181.117 - - [18/Feb/2026:18:03:16 +0530] "GET /utxLogin/login?TYPE=33554432&REALMOID=06-9ed1ab3e-4343-420c-b058-68beeef4c9ff&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-hH4s%2bx89e0zLyyJB26KwxN5y7fGJNanRUhav0qPo%2f9tiGbWXhsZrLgoPW%2fGInc1a&TARGET=-SM-https%3a%2f%2fwww%2eultimatix%2enet%2fetc%2eclientlibs%2futxMobile%2fclientlibs%2fclientlib--angular5%2e3%2e0%2fresources%2fmanifest%2ejson HTTP/1.1" 200 28901 2034 0 "https://www.ultimatix.net/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36"
<150>Feb 18 18:03:16 CDCUXPGHDW10 httpd[523684]: 10.40.54.107 58.8.179.159 - nextgenghd.ultimatix.net - - [18/Feb/2026:18:03:16 +0530] "POST /NextGenGHDIncidentService/rest/getMLEnabledISCatalogue HTTP/1.1" 200 30 6 "https://nextgenghd.ultimatix.net/NextGenGHDUI/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1"
<150>Feb 18 18:03:16 CDCDRCCSSMW63 httpd[648982]: 10.16.189.13 162.120.184.11 - - [18/Feb/2026:18:03:16 +0530] "GET /utxLogin/login?TYPE=33554432&REALMOID=06-000e128c-664b-1c1a-9ba7-abcac0a8f081&GUID=&SMAUTHREASON=0&METHOD=GET&SMAGENTNAME=-SM-hH4s%2bx89e0zLyyJB26KwxN5y7fGJNanRUhav0qPo%2f9tiGbWXhsZrLgoPW%2fGInc1a&TARGET=-SM-https%3a%2f%2fwww%2eultimatix%2enet%2futxHomeApp%2fredirectToHome HTTP/1.1" 200 28835 1661 0 "https://www.google.com/" "Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36"
<150>Feb 18 18:03:16 CDCDRCCSSMW63 httpd[648982]: 10.16.189.12 170.105.8.99, 165.225.96.206 - - [18/Feb/2026:18:03:16 +0530] "GET /utxLogin/login?TYPE=33554432&REALMOID=06-4851731e-c332-41ff-8e7f-67ac1b92afdd&GUID=&SMAUTHREASON=0&METHOD=POST&SMAGENTNAME=-SM-6VPofsZ5c9apq2J9KuJLfAKpqhebVghTK7YbtC7eX1Zk5pA8CezlauHd4OvTs6eWpTaCXfaNG5Dw3ab4U%2bVoB2Esek%2fOt1KZ&TARGET=-SM-https%3a%2f%2ftimesheet%2eultimatix%2enet%2ftimesheet%2fjsp%2flogout%2fsession_timeout%2ejsp HTTP/1.1" 200 28860 1596 0 "https://timesheet.ultimatix.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Safari/537.36"
